2024-05-07 09:05:04,266 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-repository-metadata-3.9.6.jar
2024-05-07 09:05:04,267 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-api-1.9.18.jar
2024-05-07 09:05:04,267 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-connector-basic-1.9.18.jar
2024-05-07 09:05:04,267 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-impl-1.9.18.jar
2024-05-07 09:05:04,267 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-named-locks-1.9.18.jar
2024-05-07 09:05:04,267 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-provider-3.9.6.jar
2024-05-07 09:05:04,267 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-spi-1.9.18.jar
2024-05-07 09:05:04,267 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-file-1.9.18.jar
2024-05-07 09:05:04,267 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-http-1.9.18.jar
2024-05-07 09:05:04,267 [Worker-19: Launching WeatherAPIProject] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\SpringSuite\sts-4.22.0.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-wagon-1.9.18.jar
